id,longitude,latitude,lsoa_location,police_force,date,severity,vehicles,casualties,road_type,speed_limit,weather,road_conditions,human_crossing
129,-3.484676,53.312579,W01000236,60,2016-02-09,3,2,2,6,30,1,0,0
130,-3.067792,52.978636,W01000355,60,2016-02-09,3,2,1,6,30,1,0,0
131,-3.473845,53.287497,W01000225,60,2016-02-10,3,2,2,1,40,1,0,0
132,-3.141667,53.166554,W01000314,60,2016-02-10,3,1,1,6,30,1,0,0
133,-3.89416,53.283269,W01000125,60,2016-02-10,2,2,2,3,70,1,0,0
134,-3.042798,53.136735,W01000326,60,2016-02-11,3,2,1,6,60,1,0,0
135,-3.042906,53.189332,W01000251,60,2016-02-11,3,2,1,6,30,1,0,0
136,-3.45231,53.260289,W01000246,60,2016-02-11,3,2,1,6,30,1,0,0
137,-3.85924,53.216976,W01000124,60,2016-02-12,3,2,1,6,60,1,0,0
138,-3.739212,53.306532,W01000155,60,2016-02-11,3,2,2,6,30,1,0,0
139,-3.03604,53.063978,W01000401,60,2016-02-11,2,1,1,6,30,1,0,0
140,-3.574298,53.2842,W01000178,60,2016-02-12,3,1,1,6,30,1,0,0
141,-4.217094,53.209181,W01000027,60,2016-02-13,3,1,1,6,50,1,0,0
142,-4.08727,53.105687,W01000081,60,2016-02-13,2,2,1,6,60,1,0,0
143,-3.48173,53.313335,W01000236,60,2016-02-13,2,2,1,6,20,1,0,0
144,-4.210404,53.1755,W01000119,60,2016-02-16,3,4,1,6,60,1,4,0
145,-3.078764,53.191601,W01000286,60,2016-02-17,3,2,5,3,70,1,0,0
146,-2.940091,53.0335,W01000383,60,2016-02-18,2,2,1,6,40,1,0,0
147,-4.066707,52.929968,W01000101,60,2016-02-19,2,1,1,6,30,2,0,0
148,-4.122261,53.227874,W01000062,60,2016-02-20,2,3,1,6,30,2,0,0
149,-3.019755,53.071373,W01000379,60,2016-02-18,3,2,1,6,30,1,0,0
150,-3.672274,53.290444,W01000163,60,2016-02-22,3,1,2,6,40,1,0,0
151,-4.132732,53.229953,W01000092,60,2016-02-23,2,1,1,6,30,1,0,0
152,-2.945989,53.179506,W01000329,60,2016-02-24,2,2,1,6,30,1,0,0
153,-3.781927,53.121377,W01000134,60,2016-02-24,3,2,2,6,60,1,0,0
154,-4.0834,53.214382,W01000050,60,2016-02-24,3,2,2,6,60,1,0,0
155,-3.284736,53.015102,W01000207,60,2016-02-24,3,2,1,6,60,1,0,0
156,-3.119344,53.207183,W01000323,60,2016-02-24,2,2,3,6,50,1,0,0
157,-4.119069,53.275465,W01000005,60,2016-02-24,3,1,1,6,60,8,0,0
158,-4.173008,53.240904,W01000042,60,2016-02-24,2,2,1,6,40,1,0,0
159,-3.585722,53.284839,W01000179,60,2016-02-25,3,1,1,6,30,1,0,0
160,-3.46459,52.967092,W01000082,60,2016-02-25,1,3,4,6,60,1,0,0
161,-3.680591,53.291739,W01000127,60,2016-02-25,3,2,1,6,30,1,0,0
162,-3.484177,53.324155,W01000228,60,2016-02-25,3,1,1,6,30,1,0,0
163,-3.058394,53.077904,W01000348,60,2016-02-26,3,2,1,6,30,1,0,0
164,-3.729279,52.944781,W01000083,60,2016-02-26,3,1,2,6,60,1,0,0
165,-3.65317,53.0662,W01000159,60,2016-02-27,1,2,3,6,60,1,0,0
166,-4.264625,52.976225,W01000066,60,2016-02-27,2,2,5,6,40,1,0,0
167,-3.517459,53.304094,W01000151,60,2016-02-27,2,2,1,1,30,1,0,0
168,-3.410568,53.18818,W01000196,60,2016-02-27,3,2,1,6,30,1,0,0
169,-3.082624,53.168355,W01000262,60,2016-02-28,3,1,1,6,30,1,0,0
170,-4.237295,52.918911,W01000061,60,2016-02-29,3,1,1,6,30,2,0,0
171,-4.11955,53.233056,W01000077,60,2016-02-29,3,2,1,6,30,1,0,0
172,-2.926973,53.039311,W01000383,60,2016-03-01,3,2,1,6,30,1,0,0
173,-4.402135,52.975512,W01000078,60,2016-03-01,3,2,1,6,30,1,0,0
174,-4.176522,53.170441,W01000053,60,2016-03-02,3,1,3,6,60,1,0,0
175,-3.022832,53.206801,W01000328,60,2016-03-02,3,2,2,6,30,2,0,0
176,-2.980832,53.17001,W01000255,60,2016-03-02,3,3,1,6,30,5,0,0
177,-3.418147,53.324311,W01000221,60,2016-03-03,3,2,1,6,30,1,0,0
178,-3.260439,53.132679,W01000204,60,2016-03-03,2,1,1,6,60,1,0,0
179,-3.126572,53.165359,W01000315,60,2016-03-03,3,2,1,6,30,1,0,0
180,-3.036982,53.205582,W01000336,60,2016-03-03,2,1,1,6,30,1,0,0
181,-2.998388,53.054267,W01000371,60,2016-03-03,3,1,1,6,30,2,0,0
182,-3.835447,52.761798,W01000057,60,2016-03-04,2,2,1,6,60,1,0,0
183,-3.086013,53.229678,W01000275,60,2016-03-04,3,2,2,6,30,1,0,0
184,-3.827637,53.323172,W01000169,60,2016-03-05,3,1,2,6,30,1,0,0
185,-3.193165,53.242839,W01000258,60,2016-03-06,3,2,3,6,40,1,0,0
186,-3.828343,52.734081,W01000067,60,2016-03-07,3,2,2,6,60,8,0,0
187,-2.974257,53.043437,W01000413,60,2016-03-07,2,1,1,6,30,1,0,0
188,-3.008928,53.076913,W01000374,60,2016-03-07,3,1,1,6,30,1,0,0
189,-2.9394,53.038063,W01000383,60,2016-03-08,2,2,1,6,30,1,0,0
190,-3.739972,53.245838,W01000122,60,2016-03-08,3,1,2,6,60,8,0,0
191,-2.973016,53.040652,W01000413,60,2016-03-09,2,2,1,1,20,1,0,0
192,-3.029794,53.025431,W01000410,60,2016-03-10,3,2,1,3,70,1,0,0
193,-3.798047,53.245398,W01001926,60,2016-03-10,3,2,3,6,60,1,0,0
194,-3.679236,53.28702,W01000163,60,2016-03-10,3,2,1,6,30,1,0,0
195,-3.035932,53.056329,W01000373,60,2016-03-11,2,2,1,6,30,9,0,0
196,-4.608809,53.301672,W01000040,60,2016-03-11,3,2,1,6,60,1,0,0
197,-3.570542,53.285292,W01001927,60,2016-03-11,3,2,1,7,30,1,0,0
198,-3.920679,53.11377,W01000121,60,2016-03-11,2,1,1,6,60,1,0,0
199,-3.175401,52.930819,W01001930,60,2016-03-11,3,2,1,6,60,1,0,0
200,-4.237921,52.925561,W01000061,60,2016-03-12,3,2,1,6,30,8,4,0
201,-4.501041,53.273969,W01000023,60,2016-03-12,3,2,1,6,60,1,0,0
202,-3.055349,53.057165,W01000362,60,2016-03-12,3,1,1,6,30,1,0,0
203,-3.067025,52.975892,W01000355,60,2016-03-13,3,1,1,6,30,1,0,0
204,-3.169493,53.069708,W01000203,60,2016-03-13,2,2,3,6,50,1,0,0
205,-3.720864,53.290688,W01000144,60,2016-03-13,3,2,3,6,30,1,0,0
206,-3.245041,53.230793,W01000270,60,2016-03-13,3,1,1,6,30,1,0,0
207,-3.058262,53.219706,W01000274,60,2016-03-14,3,2,1,6,30,1,0,0
208,-3.831164,53.306999,W01000135,60,2016-03-14,2,2,1,6,40,1,0,0
209,-3.569338,53.284768,W01000140,60,2016-03-14,3,2,1,1,40,1,0,0
210,-3.742003,53.295083,W01000183,60,2016-03-15,3,2,1,6,30,1,0,0
211,-3.076104,53.133751,W01000307,60,2016-03-15,1,1,1,6,40,1,0,0
212,-4.164644,53.204059,W01000102,60,2016-03-16,3,2,2,3,70,1,4,0
213,-3.826693,53.322854,W01000169,60,2016-03-16,3,3,2,6,30,1,0,0
214,-4.254645,53.053991,W01000112,60,2016-03-16,2,1,1,6,30,1,0,0
215,-3.472125,53.310757,W01000230,60,2016-03-16,3,2,1,6,30,1,0,0
216,-3.30722,53.009328,W01000207,60,2016-03-16,1,2,4,6,50,1,0,0
217,-3.834428,53.247631,W01000124,60,2016-03-16,3,1,1,6,60,1,0,0
218,-3.698618,53.289641,W01000128,60,2016-03-17,3,2,1,2,30,1,0,0
219,-3.39808,53.340136,W01000214,60,2016-03-17,3,3,4,6,30,1,0,0
220,-3.057945,52.937677,W01000361,60,2016-03-18,2,2,1,6,30,2,0,0
221,-3.902864,53.102198,W01000121,60,2016-03-20,3,2,1,6,60,1,0,0
222,-3.16318,53.264998,W01000253,60,2016-03-21,3,2,2,3,50,1,0,0
223,-3.646252,53.286797,W01000153,60,2016-03-22,3,2,1,6,30,1,0,0
224,-3.380475,53.173438,W01000211,60,2016-03-23,3,2,1,6,60,1,0,0
225,-4.321211,53.197262,W01000038,60,2016-03-24,3,1,1,6,60,1,0,0
226,-4.424291,52.965252,W01000078,60,2016-03-24,3,1,1,6,60,2,0,0
227,-3.413133,53.336606,W01000218,60,2016-03-24,2,2,1,6,30,2,0,0
228,-3.412797,53.341868,W01000218,60,2016-03-24,3,1,1,6,30,2,0,0
229,-4.234604,53.088284,W01000088,60,2016-03-26,3,3,1,6,30,1,0,0
230,-3.524579,53.284477,W01000184,60,2016-03-24,3,2,1,6,60,1,0,0
231,-3.79309,53.135378,W01000134,60,2016-03-25,3,1,1,6,30,1,0,0
232,-2.980579,53.045983,W01000425,60,2016-03-25,2,2,1,6,30,1,0,0
233,-3.044188,53.008998,W01000386,60,2016-03-26,3,3,1,6,30,1,0,0
234,-3.212005,53.05017,W01000203,60,2016-03-26,2,2,1,1,50,5,0,0
235,-3.023884,53.157935,W01000327,60,2016-03-26,2,1,1,6,60,2,0,0
236,-3.775945,53.065806,W01000189,60,2016-03-27,2,1,1,6,60,2,0,0
237,-3.409133,53.301342,W01000200,60,2016-03-27,2,2,1,6,30,1,0,0
238,-3.025426,53.087686,W01000377,60,2016-03-27,3,1,1,6,60,2,0,0
239,-3.307883,53.273827,W01000340,60,2016-03-28,3,1,1,3,60,1,0,0
240,-3.435139,53.31297,W01000223,60,2016-03-28,3,1,1,6,60,1,0,0
241,-2.978565,53.051232,W01000415,60,2016-03-29,3,2,1,6,30,1,0,0
242,-2.977025,53.035243,W01000382,60,2016-03-29,3,2,2,6,60,2,0,0
243,-3.748847,53.307236,W01000158,60,2016-03-29,3,1,2,6,30,1,5,0
244,-3.484703,53.312498,W01000236,60,2016-03-29,3,2,1,6,30,1,0,0
245,-4.128055,53.199396,W01000103,60,2016-03-29,2,2,1,3,70,8,0,0
246,-3.791385,53.280722,W01001926,60,2016-03-29,3,2,1,1,30,1,0,0
247,-4.131396,53.22567,W01000062,60,2016-03-29,3,2,1,6,30,1,0,0
248,-3.076587,53.221808,W01000276,60,2016-03-30,3,3,3,6,30,1,0,0
249,-3.198762,52.979923,W01000208,60,2016-03-31,3,1,1,6,60,1,0,0
250,-4.311301,53.074519,W01000073,60,2016-04-01,1,2,4,6,60,5,0,0
251,-3.035149,53.0579,W01000373,60,2016-04-01,3,3,1,6,30,1,0,0
252,-3.445184,53.240157,W01000247,60,2016-04-02,3,2,1,6,60,1,0,0
253,-3.416446,53.298783,W01000201,60,2016-04-03,3,1,2,6,30,2,0,0
254,-3.935703,52.754549,W01000057,60,2016-04-03,2,2,1,6,60,2,0,0
255,-3.699205,53.169758,W01000159,60,2016-04-03,3,1,1,6,60,1,0,0
256,-3.67156,53.290239,W01000163,60,2016-04-03,2,2,1,6,40,2,0,0
257,-3.490094,53.320315,W01000240,60,2016-04-04,3,2,1,2,30,1,0,0
258,-2.987168,53.040544,W01001931,60,2016-04-04,3,2,2,6,30,1,0,0
259,-3.839435,53.274893,W01000130,60,2016-04-04,3,1,1,6,30,1,0,0
260,-4.445696,53.292156,W01000006,60,2016-04-05,1,3,1,6,40,8,0,0
261,-3.520027,53.310489,W01000149,60,2016-04-05,3,2,2,6,30,1,0,0
262,-4.112279,53.230542,W01000077,60,2016-04-05,3,2,1,6,30,1,0,0
263,-4.467689,53.408292,W01000018,60,2016-04-04,3,3,1,6,40,1,0,0
264,-3.975553,53.253565,W01000170,60,2016-04-06,3,1,1,6,30,2,0,0
265,-3.368745,53.340144,W01000216,60,2016-04-07,3,2,1,6,40,1,0,0
266,-3.842523,53.289481,W01000129,60,2016-04-09,3,2,1,3,70,1,4,0
267,-3.778208,53.310173,W01000173,60,2016-04-08,3,2,1,6,30,1,0,0
268,-3.506993,53.276223,W01000191,60,2016-04-10,3,1,1,6,60,1,0,0
269,-2.916977,53.093263,W01000417,60,2016-04-10,2,2,1,6,60,1,0,0
270,-3.751573,53.299033,W01000183,60,2016-04-10,3,2,1,3,50,1,0,0
271,-3.077979,53.227108,W01000275,60,2016-04-12,3,1,1,6,30,1,0,0
272,-3.043251,53.049262,W01000364,60,2016-04-12,3,3,1,6,50,1,0,0
273,-3.473867,53.319518,W01000231,60,2016-04-13,2,2,1,6,30,1,0,0
274,-3.826323,53.312782,W01000187,60,2016-04-14,3,2,1,6,30,1,0,0
275,-3.404968,53.338122,W01000214,60,2016-04-15,2,2,1,6,30,1,0,0
276,-3.403524,53.330741,W01000213,60,2016-04-15,2,2,1,6,30,1,0,0
277,-4.636988,53.311006,W01000016,60,2016-04-15,3,2,1,6,30,1,0,0
278,-4.282608,53.053943,W01000104,60,2016-04-15,3,1,1,6,30,1,0,0
279,-3.902634,53.102058,W01000121,60,2016-04-17,2,4,1,6,60,1,0,0
280,-3.960099,52.946771,W01000114,60,2016-04-17,2,1,1,6,60,1,0,0
281,-3.024022,53.20582,W01000328,60,2016-04-18,3,1,1,6,30,1,4,0
282,-3.275316,53.125778,W01000204,60,2016-04-18,3,2,1,6,30,1,0,0
283,-3.829916,53.280964,W01000130,60,2016-04-18,3,2,1,2,30,1,0,0
284,-3.413962,53.326231,W01000222,60,2016-04-19,2,3,2,6,30,1,0,0
285,-3.421001,53.327505,W01000221,60,2016-04-19,3,2,2,6,30,1,0,0
286,-4.155441,53.143906,W01000099,60,2016-04-20,3,2,1,6,30,1,0,0
287,-3.389967,53.338226,W01000215,60,2016-04-20,3,2,3,6,30,1,0,0
288,-3.439577,53.255688,W01000245,60,2016-04-20,3,2,4,6,30,1,0,0
289,-4.213239,53.275264,W01000035,60,2016-04-20,2,3,1,6,50,1,0,0
290,-2.968519,53.061607,W01000343,60,2016-04-21,3,2,1,6,20,1,0,0
291,-3.872067,52.688785,W01001933,60,2016-04-21,2,1,2,6,60,1,0,0
292,-2.863836,52.983161,W01000403,60,2016-04-21,3,1,1,6,60,1,0,0
293,-2.90465,53.071576,W01000383,60,2016-04-22,1,2,7,6,40,1,0,0
294,-3.072999,53.225076,W01000278,60,2016-04-22,3,2,1,6,30,1,0,0
295,-3.094273,53.209897,W01000277,60,2016-04-22,2,1,5,6,50,1,0,0
296,-3.811491,53.2837,W01000166,60,2016-04-23,2,1,1,6,30,1,0,0
297,-4.637533,52.883665,W01001932,60,2016-04-24,3,2,1,6,60,1,0,0
298,-4.26993,53.134064,W01000111,60,2016-04-25,3,2,1,6,30,1,0,0
299,-3.411275,53.186922,W01000196,60,2016-04-25,3,2,2,6,30,1,0,2
300,-4.262061,53.14449,W01000059,60,2016-04-25,3,1,1,6,30,1,0,0
301,-3.812127,53.284203,W01000166,60,2016-04-25,3,2,1,6,30,1,0,0
302,-3.383516,53.265593,W01000248,60,2016-04-27,2,3,4,3,70,3,0,0
303,-3.147095,53.181614,W01000315,60,2016-04-27,2,1,1,6,60,8,0,0
304,-3.13743,53.243294,W01000295,60,2016-04-28,3,2,1,6,30,2,0,0
305,-4.393865,52.938831,W01000047,60,2016-04-28,2,2,3,6,60,2,0,0
306,-2.989343,53.045641,W01001931,60,2016-04-28,2,1,1,6,30,1,0,0
307,-3.291516,53.274158,W01000340,60,2016-04-28,3,2,2,3,70,3,0,0
308,-3.223848,53.277227,W01000304,60,2016-04-29,2,2,1,6,30,2,0,0
309,-3.011087,53.055005,W01000372,60,2016-04-29,2,2,2,3,70,2,0,0
310,-2.943964,53.110393,W01000418,60,2016-04-29,3,2,2,6,30,1,0,0
311,-3.043643,52.939412,W01000361,60,2016-04-29,3,6,1,6,60,1,0,0
312,-3.032329,53.048548,W01000364,60,2016-04-29,3,2,1,6,50,1,0,0
313,-3.12132,53.069983,W01000399,60,2016-04-29,3,2,1,6,40,1,0,0
314,-3.505539,53.247232,W01000247,60,2016-04-30,3,2,1,6,60,1,0,0
315,-3.803226,53.092187,W01000121,60,2016-04-30,2,2,1,6,30,1,0,0
316,-4.285902,53.287163,W01000020,60,2016-05-01,3,1,4,6,60,1,0,0
317,-3.266461,53.224562,W01000270,60,2016-05-01,1,1,3,6,60,1,0,0
318,-4.231716,53.145,W01000053,60,2016-05-01,3,1,3,6,60,2,6,0
319,-4.355511,53.310174,W01000028,60,2016-05-02,3,1,1,6,60,2,0,0
320,-4.330646,53.254127,W01000006,60,2016-05-02,3,2,1,6,40,1,0,0
321,-2.966135,53.025758,W01000395,60,2016-05-03,3,2,1,6,30,1,0,0
322,-3.202204,52.979403,W01000208,60,2016-05-03,3,2,3,6,60,1,0,0
323,-3.043803,52.985655,W01000407,60,2016-05-05,3,2,1,6,30,1,0,0
324,-3.439651,53.230219,W01000247,60,2016-05-06,3,2,1,6,60,1,0,0
325,-3.81654,53.318559,W01000186,60,2016-05-06,3,2,1,6,30,1,0,0
326,-4.269843,53.13581,W01000111,60,2016-05-06,3,2,1,6,30,1,0,0
327,-4.220693,53.300983,W01000019,60,2016-05-06,3,3,2,6,60,1,0,0
328,-2.974833,53.165403,W01000255,60,2016-05-07,3,2,2,7,70,1,0,0
329,-4.266541,53.14267,W01000059,60,2016-05-07,3,2,1,6,30,1,0,0
330,-3.795819,53.075703,W01000121,60,2016-05-08,3,1,3,6,60,2,0,0
331,-3.258184,53.270281,W01000340,60,2016-05-08,3,3,2,3,70,1,0,0
332,-3.932754,52.755883,W01000057,60,2016-05-08,1,6,2,6,60,1,0,0
333,-2.990397,53.042153,W01000365,60,2016-05-09,3,1,1,6,30,1,0,0
334,-3.834238,53.318126,W01000169,60,2016-05-10,3,2,2,6,30,1,0,0
335,-3.185224,53.244527,W01000258,60,2016-05-11,2,2,1,6,60,2,0,0
336,-3.314023,53.334142,W01000287,60,2016-05-11,3,3,4,6,40,1,0,0
337,-4.104795,53.203217,W01000050,60,2016-05-11,3,3,2,1,60,1,0,0
338,-4.316485,53.235675,W01000007,60,2016-05-12,3,3,2,3,70,1,0,0
339,-4.478937,53.266302,W01000009,60,2016-05-13,3,2,1,6,60,1,0,0
340,-3.022214,53.163199,W01000327,60,2016-05-14,3,2,2,3,70,1,0,0
341,-3.334575,53.34063,W01000287,60,2016-05-14,3,2,1,6,30,1,0,0
342,-3.42466,53.329591,W01000222,60,2016-05-14,3,2,1,6,30,1,0,0
343,-4.108868,53.131218,W01000063,60,2016-05-14,2,3,3,6,30,1,0,0
344,-3.420281,53.225291,W01000247,60,2016-05-15,3,2,2,6,30,1,0,0
345,-3.088246,53.070623,W01000399,60,2016-05-15,2,3,1,6,60,1,0,0
346,-3.146864,52.96846,W01000210,60,2016-05-15,3,1,1,6,60,1,0,0
347,-3.902453,53.102024,W01000121,60,2016-05-17,1,2,2,6,60,1,0,0
348,-2.986396,53.044614,W01001929,60,2016-05-17,3,2,1,1,30,1,0,0
349,-4.274615,53.13954,W01000111,60,2016-05-18,3,1,1,6,30,1,0,0
350,-3.03685,53.208793,W01000336,60,2016-05-20,3,2,1,6,30,1,0,0
351,-3.001121,53.046028,W01000350,60,2016-05-18,3,2,1,1,30,1,0,0
352,-3.488702,53.31955,W01000240,60,2016-05-19,3,1,1,6,30,1,0,0
353,-2.795817,52.981182,W01000346,60,2016-05-18,2,1,1,6,60,1,0,0
354,-4.269596,53.271651,W01000020,60,2016-05-19,3,2,1,6,30,2,0,0
355,-3.02074,53.077685,W01000376,60,2016-05-20,3,2,4,6,30,1,0,0
356,-4.377361,52.902747,W01000047,60,2016-05-21,2,1,2,6,60,1,0,0
357,-3.483562,53.321133,W01000228,60,2016-05-22,3,1,1,6,30,1,0,0
358,-4.096487,52.785596,W01000069,60,2016-05-23,3,2,1,6,30,1,0,0
359,-2.954176,53.03381,W01000383,60,2016-05-24,3,3,1,6,60,1,0,0
360,-3.560747,52.923883,W01000082,60,2016-05-23,2,2,2,6,60,1,0,0
361,-3.389983,53.338253,W01000215,60,2016-05-23,3,2,3,6,30,1,0,0
362,-3.073051,53.217552,W01000276,60,2016-05-23,2,2,1,6,30,1,0,0
363,-2.959207,53.189127,W01000329,60,2016-05-24,2,3,1,6,60,1,0,0
364,-3.418921,53.183693,W01000194,60,2016-05-26,3,1,1,6,30,1,0,0
365,-3.426336,53.201926,W01000199,60,2016-05-26,3,2,1,6,60,1,0,0
366,-3.133665,53.252238,W01000288,60,2016-05-26,2,4,2,6,30,1,0,0
367,-3.080616,53.17001,W01000264,60,2016-05-26,3,1,1,6,30,1,0,0
368,-3.001237,53.060689,W01000422,60,2016-05-27,3,2,1,6,30,1,0,0
369,-3.170593,52.971528,W01000209,60,2016-05-27,3,1,1,6,30,1,0,0
370,-3.046258,53.189896,W01000251,60,2016-05-27,3,1,1,6,30,1,0,0
371,-3.193158,52.999784,W01000208,60,2016-05-27,3,1,1,6,60,1,0,0
372,-3.644085,53.290917,W01000153,60,2016-05-28,2,1,5,3,70,1,0,0
373,-3.059367,52.943499,W01000360,60,2016-05-28,3,3,1,6,30,1,4,0
374,-3.838998,52.6314,W01000060,60,2016-05-28,2,3,1,6,60,1,0,0
375,-3.555957,53.299211,W01000184,60,2016-05-28,3,2,2,6,40,1,0,0
376,-3.489598,53.319008,W01000240,60,2016-05-28,3,2,4,2,30,1,0,0
377,-2.954714,53.20449,W01000332,60,2016-05-28,2,2,1,6,60,1,0,0
378,-3.40439,53.334695,W01000216,60,2016-05-29,3,1,1,2,30,1,0,0
379,-3.305316,53.278674,W01000340,60,2016-05-29,3,2,2,6,50,1,0,0
380,-2.746238,52.963308,W01000346,60,2016-05-29,3,2,2,6,60,1,0,0
381,-4.289266,53.175754,W01000027,60,2016-05-29,3,2,1,6,60,1,0,0
382,-4.048175,52.719994,W01000049,60,2016-05-30,3,1,1,6,30,1,0,0
383,-3.926707,53.101553,W01000121,60,2016-05-30,2,2,1,6,60,1,0,0
384,-3.170447,52.968887,W01000208,60,2016-05-31,3,2,2,6,30,1,0,0
385,-3.80485,53.237159,W01000137,60,2016-05-31,3,2,2,6,60,1,0,0
386,-2.992532,53.042918,W01000402,60,2016-05-31,3,1,1,6,30,1,0,0
387,-3.025217,53.204453,W01000336,60,2016-06-01,2,2,1,3,30,1,0,0
388,-3.793667,53.139882,W01000134,60,2016-06-01,2,2,1,6,30,1,0,0
389,-3.073317,53.188639,W01000286,60,2016-06-01,2,3,3,7,70,1,0,0
390,-4.11676,53.195021,W01000115,60,2016-06-02,3,1,1,6,60,1,0,0
391,-3.750386,53.056808,W01000189,60,2016-06-02,2,3,2,6,60,1,4,0
392,-3.835876,53.299266,W01000135,60,2016-06-02,3,2,1,6,30,1,0,0
393,-3.702087,53.290112,W01000139,60,2016-06-03,3,2,1,6,30,1,0,0
394,-3.138187,53.237947,W01000294,60,2016-06-03,3,2,1,6,30,1,0,0
395,-3.568961,53.276116,W01000140,60,2016-06-02,3,2,1,6,60,1,0,0
396,-2.972475,53.105426,W01000418,60,2016-06-03,3,2,2,6,50,1,0,0
397,-3.439519,53.23031,W01000247,60,2016-06-03,2,2,3,6,60,1,0,0
398,-3.482803,53.322195,W01000228,60,2016-06-03,3,1,1,6,30,1,0,0
399,-3.188833,53.192523,W01000272,60,2016-06-04,3,2,1,6,40,1,0,0
400,-4.212319,52.925034,W01000061,60,2016-06-05,2,3,1,6,60,1,0,0
401,-3.360839,52.980129,W01000192,60,2016-06-05,3,2,2,6,60,1,0,0
402,-3.720668,53.294008,W01000144,60,2016-06-05,3,1,1,6,30,1,0,0
403,-3.22506,53.262957,W01000258,60,2016-06-05,2,3,5,3,70,1,0,0
404,-3.26029,53.022807,W01000207,60,2016-06-05,3,2,2,6,50,1,0,0
405,-2.994343,53.045132,W01000350,60,2016-06-04,3,1,1,2,30,1,0,0
406,-4.412318,52.891962,W01000108,60,2016-06-06,3,2,1,6,50,8,0,0
407,-4.555216,53.281424,W01000043,60,2016-06-07,3,3,3,6,60,1,4,0
408,-3.059367,53.191047,W01000286,60,2016-06-07,3,2,1,6,30,1,0,0
409,-2.932036,53.170186,W01000331,60,2016-06-08,3,1,1,6,30,1,0,0
410,-3.073651,53.188852,W01000286,60,2016-06-08,3,2,2,3,70,1,0,0
411,-3.236966,52.892211,W01001930,60,2016-06-08,3,2,2,6,60,1,0,0
412,-3.059859,52.949014,W01000361,60,2016-06-08,3,1,1,6,60,1,4,0
413,-3.425669,53.308966,W01000201,60,2016-06-09,3,2,1,6,60,1,0,0
414,-3.517695,53.30481,W01000151,60,2016-06-09,3,2,1,6,30,1,0,0
415,-3.975072,53.250606,W01000123,60,2016-06-09,2,1,1,6,30,1,0,0
416,-3.944974,52.99415,W01000056,60,2016-06-09,2,2,1,6,30,1,0,0
417,-2.95051,53.060368,W01000383,60,2016-06-09,1,1,1,3,70,2,0,0
418,-4.21004,53.221387,W01000008,60,2016-06-10,2,2,1,6,30,1,0,0
419,-3.262207,53.314691,W01000320,60,2016-06-10,2,3,1,6,40,1,0,0
420,-2.991723,53.055096,W01000371,60,2016-06-10,3,2,1,1,30,1,0,0
421,-3.798912,53.087919,W01000121,60,2016-06-11,1,4,1,6,30,1,0,0
422,-3.795675,53.085136,W01000121,60,2016-06-12,2,2,2,6,60,1,0,0
423,-3.028846,53.027605,W01000410,60,2016-06-12,2,2,3,6,30,1,0,0
424,-3.040123,52.983143,W01000407,60,2016-06-12,3,1,1,7,70,2,0,0
425,-4.404865,53.20507,W01000007,60,2016-06-13,3,2,3,6,40,1,0,0
426,-2.980602,53.045012,W01001929,60,2016-04-30,3,2,1,1,20,1,0,0
427,-3.050697,52.935143,W01000361,60,2016-06-13,3,2,1,6,30,1,4,0
428,-3.41955,53.335801,W01000219,60,2016-06-14,2,2,1,6,30,1,0,0
429,-3.001756,53.094603,W01000391,60,2016-06-14,2,2,1,6,30,2,0,0
430,-3.715703,53.046201,W01000189,60,2016-06-15,1,3,3,6,60,1,0,0
431,-3.222202,53.295763,W01000296,60,2016-06-15,2,2,1,6,40,1,0,0
432,-3.178743,52.977714,W01000208,60,2016-06-15,3,3,2,6,40,1,0,0
433,-3.707811,53.045811,W01000159,60,2016-06-16,2,2,3,6,60,1,0,0
434,-3.501655,53.266438,W01000191,60,2016-06-17,3,2,2,7,70,1,0,0
435,-3.567895,53.116108,W01000162,60,2016-06-18,2,1,1,6,60,1,0,0
436,-4.245701,53.315925,W01000010,60,2016-06-18,3,2,1,6,60,1,0,0
437,-4.178504,52.925686,W01000066,60,2016-06-19,3,2,2,6,60,2,0,0
438,-3.950958,52.989718,W01000056,60,2016-06-19,2,1,1,6,60,2,0,0
439,-4.219942,53.309358,W01000010,60,2016-06-22,2,2,1,6,60,1,0,0
440,-3.005149,53.196533,W01000328,60,2016-06-22,3,1,1,6,30,1,0,0
441,-3.224122,53.273701,W01000304,60,2016-06-22,3,1,1,2,30,1,0,0
442,-3.085947,52.973249,W01000389,60,2016-06-22,3,2,1,6,30,1,0,0
443,-4.317897,53.257073,W01000014,60,2016-06-23,2,1,1,6,30,1,0,0
444,-3.830595,53.324556,W01000146,60,2016-06-24,2,2,1,6,30,1,0,0
445,-3.086297,53.208352,W01000282,60,2016-06-23,3,2,1,6,60,1,0,0
446,-3.605738,53.236538,W01000122,60,2016-06-25,2,1,1,6,60,1,0,0
447,-3.988745,52.943706,W01000114,60,2016-06-25,3,2,5,6,30,2,7,0
448,-3.469617,53.308559,W01000230,60,2016-06-25,2,2,2,6,30,1,0,0
449,-3.054607,53.097661,W01000310,60,2016-06-25,3,1,2,6,60,1,0,0
450,-3.492194,53.322392,W01000240,60,2016-06-26,3,1,1,6,30,2,0,0
451,-4.134643,53.226493,W01000092,60,2016-06-24,3,1,1,6,30,1,0,0
452,-3.665014,52.867661,W01000083,60,2016-06-27,3,1,1,6,60,1,0,0
